,Id_Users,Id_Items,Ratings
5530,406,We're So Young,3
5531,406,Brazilian Western,3
5532,406,O Concurso,4
5533,406,Les Miserables,4
5534,406,The Wolf of Wall Street,5
5535,406,Till Luck Do Us Part 2,3
5536,406,Muita Calma Nessa Hora 2,3
5537,407,Iron Man 3,4
5538,407,Thor: The Dark World,5
5539,407,The Hangover Part III,4
5540,407,Silver Linings Playbook,5
5541,407,Frozen,5
5542,407,The Hunger Games: Catching Fire,5
5543,408,Iron Man 3,4
5544,408,My Mom Is a Character,4
5545,408,Hansel & Gretel: Witch Hunters,2
5546,408,Wreck-It Ralph,5
5547,408,The Hangover Part III,5
5548,408,Vai Que Da Certo,5
5549,408,We're So Young,2
5550,408,Brazilian Western,2
5551,408,O Concurso,3
5552,408,Argo,4
5553,408,Django Unchained,4
5554,408,Life of Pi,4
5555,408,Les Miserables,4
5556,408,Silver Linings Playbook,4
5557,409,Iron Man 3,4
5558,409,Despicable Me 2,5
5559,409,My Mom Is a Character,2
5560,409,The Wolverine,4
5561,409,Thor: The Dark World,5
5562,409,Hansel & Gretel: Witch Hunters,4
5563,409,The Hangover Part III,5
5564,409,Odeio o Dia dos Namorados,3
5565,409,Les Miserables,5
5566,409,Silver Linings Playbook,5
5567,409,American Hustle,5
5568,409,Frozen,5
5569,409,Till Luck Do Us Part 2,2
5570,409,"I, Frankenstein",3
5571,409,The Book Thief,4
5572,409,The Hunger Games: Catching Fire,4
5573,409,The Hobbit: The Desolation of Smaug,3
5574,410,We're So Young,5
5575,410,Brazilian Western,5
5576,411,Iron Man 3,4
5577,411,Despicable Me 2,4
5578,411,My Mom Is a Character,4
5579,411,Fast & Furious 6,4
5580,411,The Wolverine,3
5581,411,Monsters University,4
5582,411,The Hangover Part III,4
5583,411,Vai Que Da Certo,5
5584,411,Meu Passado me Condena,4
5585,411,Brazilian Western,3
5586,411,O Concurso,1
5587,411,Odeio o Dia dos Namorados,2
5588,411,12 Years a Slave,5
5589,411,The Wolf of Wall Street,4
5590,411,Till Luck Do Us Part 2,3
5591,411,Muita Calma Nessa Hora 2,2
5592,411,The Hunger Games: Catching Fire,4
5593,411,The Hobbit: The Desolation of Smaug,5
5594,412,Iron Man 3,5
5595,412,My Mom Is a Character,4
5596,412,Fast & Furious 6,4
5597,412,Thor: The Dark World,4
5598,412,Hansel & Gretel: Witch Hunters,4
5599,412,Wreck-It Ralph,4
5600,412,Monsters University,4
5601,412,Vai Que Da Certo,3
5602,412,Odeio o Dia dos Namorados,4
5603,412,Argo,5
5604,412,Life of Pi,5
5605,412,Les Miserables,5
5606,412,Silver Linings Playbook,4
5607,412,Frozen,5
5608,412,"I, Frankenstein",4
5609,412,The Hunger Games: Catching Fire,5
5610,412,The Hobbit: The Desolation of Smaug,5
5611,413,Iron Man 3,4
5612,413,My Mom Is a Character,5
5613,413,The Wolverine,5
5614,413,Hansel & Gretel: Witch Hunters,4
5615,413,Wreck-It Ralph,4
5616,413,Monsters University,3
5617,413,Meu Passado me Condena,4
5618,413,We're So Young,3
5619,413,Brazilian Western,2
5620,413,Odeio o Dia dos Namorados,1
5621,413,Life of Pi,5
5622,413,Les Miserables,5
5623,413,Silver Linings Playbook,4
5624,413,Frozen,5
5625,413,Muita Calma Nessa Hora 2,4
5626,413,The Book Thief,5
5627,414,My Mom Is a Character,4
5628,414,The Wolverine,4
5629,414,Wreck-It Ralph,5
5630,414,Monsters University,4
5631,414,Meu Passado me Condena,4
5632,414,We're So Young,4
5633,414,Brazilian Western,5
5634,414,Mato sem Cachorro,4
5635,414,Argo,5
5636,414,Django Unchained,4
5637,414,Life of Pi,4
5638,414,Zero Dark Thirty,5
5639,414,Les Miserables,5
5640,414,Silver Linings Playbook,4
5641,414,American Hustle,5
5642,414,12 Years a Slave,4
5643,414,Dallas Buyers Club,5
5644,414,Her,5
5645,414,The Wolf of Wall Street,3
5646,414,Frozen,5
5647,414,The Book Thief,5
5648,414,The Hunger Games: Catching Fire,4
5649,414,Blue Is The Warmest Color,4
5650,414,The Hobbit: The Desolation of Smaug,5
5651,415,Iron Man 3,5
5652,415,Despicable Me 2,5
5653,415,My Mom Is a Character,4
5654,415,The Wolverine,5
5655,415,Thor: The Dark World,5
5656,415,Hansel & Gretel: Witch Hunters,5
5657,415,The Hangover Part III,4
5658,415,Vai Que Da Certo,4
5659,415,Brazilian Western,4
5660,415,Mato sem Cachorro,4
5661,415,Django Unchained,4
5662,415,Les Miserables,2
5663,415,Silver Linings Playbook,5
5664,415,Capitain Phillips,5
5665,415,12 Years a Slave,2
5666,415,Gravity,4
5667,415,The Wolf of Wall Street,4
5668,415,Till Luck Do Us Part 2,4
5669,415,Muita Calma Nessa Hora 2,5
5670,415,Paranormal Activity: The Marked Ones,5
5671,415,The Book Thief,5
5672,416,The Wolverine,5
5673,416,Thor: The Dark World,5
5674,416,Hansel & Gretel: Witch Hunters,4
5675,416,Monsters University,4
5676,416,The Hangover Part III,5
5677,416,Meu Passado me Condena,4
5678,416,We're So Young,2
5679,416,O Concurso,5
5680,416,Odeio o Dia dos Namorados,3
5681,416,Life of Pi,5
5682,416,Lincoln,1
5683,416,Les Miserables,4
5684,416,Silver Linings Playbook,5
5685,416,Capitain Phillips,4
5686,416,12 Years a Slave,5
5687,416,Gravity,5
5688,416,Her,5
5689,416,Philomena,5
5690,416,The Wolf of Wall Street,2
5691,416,Till Luck Do Us Part 2,1
5692,416,Muita Calma Nessa Hora 2,5
5693,416,Paranormal Activity: The Marked Ones,5
5694,416,The Book Thief,5
5695,416,Blue Is The Warmest Color,4
5696,417,Iron Man 3,5
5697,417,Despicable Me 2,4
5698,417,My Mom Is a Character,5
5699,417,Fast & Furious 6,4
5700,417,The Wolverine,5
5701,417,Thor: The Dark World,5
5702,417,Hansel & Gretel: Witch Hunters,3
5703,417,Wreck-It Ralph,4
5704,417,Monsters University,4
5705,417,The Hangover Part III,5
5706,417,Vai Que Da Certo,4
5707,417,Meu Passado me Condena,4
5708,417,We're So Young,4
5709,417,Brazilian Western,2
5710,417,Cine Holliudy,4
5711,417,Odeio o Dia dos Namorados,3
5712,417,Argo,3
5713,417,Django Unchained,4
5714,417,Life of Pi,5
5715,417,Lincoln,5
5716,417,Zero Dark Thirty,4
5717,417,Les Miserables,5
5718,417,Silver Linings Playbook,3
5719,417,Beasts of the Southern Wild,4
5720,417,American Hustle,4
5721,417,Capitain Phillips,3
5722,417,Frozen,4
5723,417,Muita Calma Nessa Hora 2,4
5724,417,Paranormal Activity: The Marked Ones,3
5725,417,"I, Frankenstein",4
5726,417,The Book Thief,4
5727,417,The Hunger Games: Catching Fire,4
5728,417,The Hobbit: The Desolation of Smaug,4
5729,418,My Mom Is a Character,5
5730,418,Wreck-It Ralph,4
5731,418,Monsters University,5
5732,418,Argo,5
5733,418,Django Unchained,5
5734,418,Life of Pi,5
5735,418,Les Miserables,4
5736,418,Silver Linings Playbook,5
5737,418,Capitain Phillips,3
5738,418,12 Years a Slave,5
5739,418,Dallas Buyers Club,5
5740,418,Gravity,4
5741,418,The Wolf of Wall Street,5
5742,418,Frozen,1
5743,418,The Book Thief,5
5744,418,The Hunger Games: Catching Fire,5
5745,418,Blue Is The Warmest Color,5
5746,419,Iron Man 3,4
5747,419,Despicable Me 2,5
5748,419,My Mom Is a Character,4
5749,419,Fast & Furious 6,4
5750,419,Thor: The Dark World,5
5751,419,Hansel & Gretel: Witch Hunters,3
5752,419,Wreck-It Ralph,4
5753,419,The Hangover Part III,4
5754,419,Meu Passado me Condena,3
5755,419,Brazilian Western,3
5756,419,Life of Pi,4
5757,419,Capitain Phillips,5
5758,419,The Book Thief,3
5759,419,Blue Is The Warmest Color,5
5760,420,Iron Man 3,4
5761,420,Despicable Me 2,4
5762,420,Wreck-It Ralph,3
5763,420,Monsters University,4
5764,420,Meu Passado me Condena,4
5765,420,We're So Young,4
5766,420,Django Unchained,5
5767,420,Life of Pi,5
5768,420,Lincoln,5
5769,420,Les Miserables,5
5770,420,Gravity,4
5771,420,The Wolf of Wall Street,4
5772,420,Paranormal Activity: The Marked Ones,3
5773,420,The Hobbit: The Desolation of Smaug,5
5774,421,Iron Man 3,5
5775,421,Despicable Me 2,5
5776,421,My Mom Is a Character,4
5777,421,Thor: The Dark World,2
5778,421,Hansel & Gretel: Witch Hunters,1
5779,421,Monsters University,3
5780,421,The Hangover Part III,1
5781,421,Mato sem Cachorro,1
5782,421,Life of Pi,5
5783,421,Lincoln,5
5784,421,Zero Dark Thirty,1
5785,421,Les Miserables,5
5786,421,Silver Linings Playbook,5
5787,421,Beasts of the Southern Wild,5
5788,421,Amour,5
5789,421,A Royal Affair,4
5790,421,American Hustle,5
5791,421,Capitain Phillips,5
5792,421,Dallas Buyers Club,5
5793,421,Gravity,5
5794,421,Her,5
5795,421,The Wolf of Wall Street,5
5796,421,The Hunt,3
5797,421,Till Luck Do Us Part 2,1
5798,421,Muita Calma Nessa Hora 2,1
5799,421,"I, Frankenstein",1
5800,421,The Hunger Games: Catching Fire,5
5801,421,Blue Is The Warmest Color,4
5802,421,Reaching for the Moon,4
5803,422,Despicable Me 2,4
5804,422,Hansel & Gretel: Witch Hunters,5
5805,422,Meu Passado me Condena,2
5806,422,We're So Young,3
5807,422,The Wolf of Wall Street,4
5808,423,Iron Man 3,3
5809,423,Despicable Me 2,5
5810,423,My Mom Is a Character,5
5811,423,The Wolverine,4
5812,423,Hansel & Gretel: Witch Hunters,4
5813,423,Wreck-It Ralph,5
5814,423,Monsters University,5
5815,423,Meu Passado me Condena,4
5816,423,O Concurso,3
5817,423,Django Unchained,5
5818,423,Life of Pi,3
5819,423,Les Miserables,5
5820,423,Silver Linings Playbook,5
5821,423,Amour,4
5822,423,12 Years a Slave,5
5823,423,Gravity,5
5824,423,Frozen,1
5825,423,Blue Is The Warmest Color,5
5826,424,Iron Man 3,4
5827,424,The Wolverine,4
5828,424,Thor: The Dark World,3
5829,424,Hansel & Gretel: Witch Hunters,4
5830,424,Wreck-It Ralph,5
5831,424,The Hangover Part III,3
5832,424,We're So Young,5
5833,424,Brazilian Western,4
5834,424,Argo,2
5835,424,Django Unchained,3
5836,424,Life of Pi,4
5837,424,Lincoln,5
5838,424,Zero Dark Thirty,4
5839,424,Les Miserables,3
5840,424,Silver Linings Playbook,4
5841,424,American Hustle,3
5842,424,12 Years a Slave,2
5843,424,Gravity,2
5844,424,The Wolf of Wall Street,1
5845,424,Frozen,3
5846,424,Paranormal Activity: The Marked Ones,5
5847,424,The Book Thief,4
5848,424,The Hunger Games: Catching Fire,5
5849,424,Blue Is The Warmest Color,4
5850,424,The Hobbit: The Desolation of Smaug,5
5851,425,Despicable Me 2,4
5852,425,My Mom Is a Character,3
5853,425,The Wolverine,5
5854,425,Thor: The Dark World,3
5855,425,Hansel & Gretel: Witch Hunters,3
5856,425,Wreck-It Ralph,5
5857,425,Monsters University,5
5858,425,Life of Pi,3
5859,425,Les Miserables,3
5860,425,Frozen,2
5861,425,Muita Calma Nessa Hora 2,4
5862,425,Paranormal Activity: The Marked Ones,5
5863,425,The Legend of Tarzan,1
5864,425,The Book Thief,4
5865,425,The Hunger Games: Catching Fire,4
5866,426,Despicable Me 2,4
5867,426,Fast & Furious 6,5
5868,426,The Wolverine,5
5869,426,Hansel & Gretel: Witch Hunters,3
5870,426,The Hangover Part III,5
5871,426,We're So Young,5
5872,426,Brazilian Western,5
5873,426,Life of Pi,4
5874,426,Lincoln,4
5875,426,Les Miserables,5
5876,426,A Royal Affair,4
5877,426,Capitain Phillips,5
5878,426,12 Years a Slave,5
5879,426,Dallas Buyers Club,5
5880,426,The Book Thief,5
5881,427,Iron Man 3,4
5882,427,The Wolverine,2
5883,427,Thor: The Dark World,4
5884,427,Monsters University,5
5885,427,The Hangover Part III,5
5886,427,Django Unchained,5
5887,427,Frozen,5
5888,427,The Book Thief,5
5889,427,The Lego Movie,5
5890,427,The Hobbit: The Desolation of Smaug,5
5891,428,Despicable Me 2,4
5892,428,My Mom Is a Character,5
5893,428,Fast & Furious 6,4
5894,428,Hansel & Gretel: Witch Hunters,5
5895,428,The Hangover Part III,4
5896,428,Silver Linings Playbook,5
5897,428,American Hustle,4
5898,428,Frozen,3
5899,428,Till Luck Do Us Part 2,5
5900,428,The Book Thief,1
5901,428,The Hunger Games: Catching Fire,5
5902,429,Iron Man 3,4
5903,429,My Mom Is a Character,5
5904,429,The Wolverine,4
5905,429,Thor: The Dark World,4
5906,429,Hansel & Gretel: Witch Hunters,4
5907,429,Monsters University,4
5908,429,Meu Passado me Condena,3
5909,429,O Concurso,5
5910,429,Odeio o Dia dos Namorados,3
5911,429,Life of Pi,2
5912,429,Lincoln,4
5913,429,Les Miserables,4
5914,429,Silver Linings Playbook,4
5915,429,American Hustle,2
5916,429,Capitain Phillips,4
5917,429,Gravity,4
5918,429,The Wolf of Wall Street,3
5919,430,Despicable Me 2,5
5920,430,Fast & Furious 6,1
5921,430,Hansel & Gretel: Witch Hunters,3
5922,430,Vai Que Da Certo,3
5923,430,12 Years a Slave,4
5924,430,Frozen,5
5925,430,Till Luck Do Us Part 2,5
5926,430,Paranormal Activity: The Marked Ones,5
5927,430,The Legend of Tarzan,4
5928,431,Iron Man 3,4
5929,431,My Mom Is a Character,3
5930,431,The Wolverine,3
5931,431,Thor: The Dark World,5
5932,431,Hansel & Gretel: Witch Hunters,3
5933,431,Wreck-It Ralph,4
5934,431,O Concurso,3
5935,431,Odeio o Dia dos Namorados,3
5936,431,Argo,5
5937,431,Django Unchained,4
5938,431,Life of Pi,4
5939,431,Les Miserables,4
5940,431,Silver Linings Playbook,5
5941,431,The Wolf of Wall Street,5
5942,431,The Hunger Games: Catching Fire,5
5943,431,The Hobbit: The Desolation of Smaug,5
5944,432,Despicable Me 2,4
5945,432,Hansel & Gretel: Witch Hunters,3
5946,432,Wreck-It Ralph,4
5947,432,Monsters University,5
5948,432,The Hangover Part III,3
5949,432,Vai Que Da Certo,5
5950,432,Django Unchained,5
5951,432,Les Miserables,5
5952,432,Silver Linings Playbook,5
5953,432,Dallas Buyers Club,4
5954,432,Gravity,4
5955,432,The Wolf of Wall Street,2
5956,432,Frozen,4
5957,432,The Hunger Games: Catching Fire,5
5958,433,Iron Man 3,5
5959,433,My Mom Is a Character,5
5960,433,Thor: The Dark World,5
5961,433,Meu Passado me Condena,4
5962,433,Till Luck Do Us Part 2,5
5963,434,Despicable Me 2,4
5964,434,My Mom Is a Character,2
5965,434,The Wolverine,4
5966,434,Thor: The Dark World,5
5967,434,Hansel & Gretel: Witch Hunters,5
5968,434,Monsters University,4
5969,434,Meu Passado me Condena,5
5970,434,Brazilian Western,3
5971,434,Life of Pi,5
5972,434,Lincoln,5
5973,434,Zero Dark Thirty,5
5974,434,Les Miserables,4
5975,434,Capitain Phillips,4
5976,434,Gravity,1
5977,434,Till Luck Do Us Part 2,1
5978,434,Muita Calma Nessa Hora 2,2
5979,434,Paranormal Activity: The Marked Ones,1
5980,434,The Legend of Tarzan,1
5981,434,The Book Thief,5
5982,434,The Hunger Games: Catching Fire,1
5983,434,The Hobbit: The Desolation of Smaug,4
5984,435,Iron Man 3,4
5985,435,Despicable Me 2,4
5986,435,My Mom Is a Character,5
5987,435,Fast & Furious 6,4
5988,435,The Wolverine,4
5989,435,Thor: The Dark World,4
5990,435,Hansel & Gretel: Witch Hunters,3
5991,435,Wreck-It Ralph,5
5992,435,Monsters University,4
5993,435,Meu Passado me Condena,3
5994,435,Django Unchained,5
5995,435,Life of Pi,5
5996,435,Lincoln,5
5997,435,Les Miserables,2
5998,435,Silver Linings Playbook,4
5999,435,Capitain Phillips,5
6000,435,Gravity,5
6001,435,The Wolf of Wall Street,5
6002,435,Paranormal Activity: The Marked Ones,3
6003,435,The Book Thief,4
6004,435,The Hunger Games: Catching Fire,4
6005,436,Iron Man 3,4
6006,436,My Mom Is a Character,4
6007,436,O Concurso,4
6008,436,Odeio o Dia dos Namorados,2
6009,436,Till Luck Do Us Part 2,2
6010,437,My Mom Is a Character,5
6011,437,Fast & Furious 6,3
6012,437,The Wolverine,3
6013,437,Thor: The Dark World,4
6014,437,Hansel & Gretel: Witch Hunters,5
6015,437,Wreck-It Ralph,4
6016,437,Monsters University,5
6017,437,The Hangover Part III,3
6018,437,Vai Que Da Certo,3
6019,437,Meu Passado me Condena,2
6020,437,We're So Young,2
6021,437,Brazilian Western,2
6022,437,O Concurso,3
6023,437,Mato sem Cachorro,3
6024,437,Cine Holliudy,1
6025,437,Argo,4
6026,437,Django Unchained,2
6027,437,Life of Pi,4
6028,437,Lincoln,5
6029,437,Zero Dark Thirty,2
6030,437,Les Miserables,4
6031,437,Silver Linings Playbook,5
6032,437,Amour,2
6033,437,A Royal Affair,2
6034,437,American Hustle,4
6035,437,Capitain Phillips,3
6036,437,12 Years a Slave,5
6037,437,Dallas Buyers Club,2
6038,437,Gravity,5
6039,437,Her,2
6040,437,Philomena,2
6041,437,The Wolf of Wall Street,1
6042,437,The Hunt,2
6043,437,Frozen,4
6044,437,Till Luck Do Us Part 2,5
6045,437,Muita Calma Nessa Hora 2,5
6046,437,"I, Frankenstein",4
6047,437,The Legend of Tarzan,4
6048,437,Walking With Dinosaurs,3
6049,437,The Hunger Games: Catching Fire,5
6050,437,The Hobbit: The Desolation of Smaug,4
6051,438,Iron Man 3,4
6052,438,The Wolverine,3
6053,438,Thor: The Dark World,4
6054,438,Hansel & Gretel: Witch Hunters,3
6055,438,Wreck-It Ralph,4
6056,438,The Hangover Part III,4
6057,438,Vai Que Da Certo,3
6058,438,Argo,1
6059,438,Django Unchained,4
6060,438,Life of Pi,4
6061,438,Les Miserables,5
6062,438,12 Years a Slave,4
6063,438,Gravity,4
6064,438,The Wolf of Wall Street,3
6065,438,Frozen,4
6066,438,The Hunger Games: Catching Fire,3
6067,438,Blue Is The Warmest Color,4
6068,438,The Hobbit: The Desolation of Smaug,5
6069,439,Despicable Me 2,5
6070,439,Wreck-It Ralph,5
6071,439,Monsters University,5
6072,439,O Concurso,5
6073,439,Frozen,5
6074,439,Till Luck Do Us Part 2,5
6075,440,Iron Man 3,4
6076,440,Despicable Me 2,5
6077,440,My Mom Is a Character,5
6078,440,Thor: The Dark World,4
6079,440,Wreck-It Ralph,3
6080,440,Monsters University,5
6081,440,The Hangover Part III,5
6082,440,Vai Que Da Certo,4
6083,440,Meu Passado me Condena,3
6084,440,O Concurso,5
6085,440,Till Luck Do Us Part 2,4
6086,440,The Legend of Tarzan,4
6087,440,The Book Thief,4
6088,440,The Hunger Games: Catching Fire,5
6089,440,The Hobbit: The Desolation of Smaug,4
6090,441,Iron Man 3,5
6091,441,Despicable Me 2,4
6092,441,Fast & Furious 6,5
6093,441,The Wolverine,5
6094,441,Monsters University,3
6095,441,Vai Que Da Certo,4
6096,441,Meu Passado me Condena,3
6097,441,Mato sem Cachorro,3
6098,441,Odeio o Dia dos Namorados,3
6099,441,Silver Linings Playbook,3
6100,441,Frozen,3
6101,441,Till Luck Do Us Part 2,1
6102,442,Despicable Me 2,4
6103,442,My Mom Is a Character,5
6104,442,Fast & Furious 6,5
6105,442,The Wolverine,2
6106,442,Hansel & Gretel: Witch Hunters,3
6107,442,Monsters University,4
6108,442,The Hangover Part III,4
6109,442,Vai Que Da Certo,4
6110,442,Meu Passado me Condena,5
6111,442,Mato sem Cachorro,3
6112,442,Silver Linings Playbook,4
6113,442,Frozen,5
6114,442,Till Luck Do Us Part 2,4
6115,442,Muita Calma Nessa Hora 2,4
6116,442,Paranormal Activity: The Marked Ones,1
6117,442,"I, Frankenstein",3
6118,442,The Book Thief,5
6119,442,The Lego Movie,3
6120,443,My Mom Is a Character,4
6121,443,The Hangover Part III,5
6122,443,Vai Que Da Certo,4
6123,443,Odeio o Dia dos Namorados,4
6124,443,Argo,4
6125,443,Django Unchained,5
6126,443,Lincoln,5
6127,443,Les Miserables,4
6128,443,Her,5
6129,443,Till Luck Do Us Part 2,4
6130,443,Muita Calma Nessa Hora 2,4
6131,443,Paranormal Activity: The Marked Ones,3
6132,443,Blue Is The Warmest Color,5
6133,443,Reaching for the Moon,5
6134,444,Fast & Furious 6,5
6135,444,The Wolverine,3
6136,444,The Hangover Part III,2
6137,444,Meu Passado me Condena,4
6138,445,Iron Man 3,4
6139,445,Despicable Me 2,4
6140,445,My Mom Is a Character,4
6141,445,Fast & Furious 6,4
6142,445,The Wolverine,2
6143,445,Thor: The Dark World,3
6144,445,Hansel & Gretel: Witch Hunters,3
6145,445,Wreck-It Ralph,4
6146,445,Monsters University,4
6147,445,The Hangover Part III,4
6148,445,Vai Que Da Certo,3
6149,445,Meu Passado me Condena,4
6150,445,We're So Young,4
6151,445,Brazilian Western,3
6152,445,O Concurso,3
6153,445,Mato sem Cachorro,3
6154,445,Argo,5
6155,445,Django Unchained,3
6156,445,Life of Pi,4
6157,445,Lincoln,3
6158,445,Les Miserables,4
6159,445,Silver Linings Playbook,4
6160,445,Muita Calma Nessa Hora 2,3
6161,445,Paranormal Activity: The Marked Ones,2
6162,445,"I, Frankenstein",2
6163,445,The Hobbit: The Desolation of Smaug,5
6164,446,Iron Man 3,4
6165,446,Despicable Me 2,5
6166,446,My Mom Is a Character,3
6167,446,Fast & Furious 6,5
6168,446,The Wolverine,4
6169,446,Thor: The Dark World,4
6170,446,Hansel & Gretel: Witch Hunters,3
6171,446,The Hangover Part III,4
6172,446,Vai Que Da Certo,2
6173,446,Meu Passado me Condena,5
6174,446,We're So Young,5
6175,446,Brazilian Western,4
6176,446,O Concurso,2
6177,446,Odeio o Dia dos Namorados,3
6178,446,Argo,5
6179,446,Lincoln,5
6180,446,Les Miserables,4
6181,446,American Hustle,3
6182,446,12 Years a Slave,5
6183,446,Gravity,5
6184,446,The Wolf of Wall Street,5
6185,446,Till Luck Do Us Part 2,4
6186,446,Muita Calma Nessa Hora 2,2
6187,446,Paranormal Activity: The Marked Ones,1
6188,446,"I, Frankenstein",4
6189,446,The Hunger Games: Catching Fire,4
6190,446,The Hobbit: The Desolation of Smaug,5
6191,447,My Mom Is a Character,4
6192,447,Hansel & Gretel: Witch Hunters,3
6193,447,Monsters University,4
6194,447,We're So Young,5
6195,447,Mato sem Cachorro,4
6196,447,Django Unchained,5
6197,447,Life of Pi,5
6198,447,Les Miserables,4
6199,447,Silver Linings Playbook,4
6200,447,Amour,5
6201,447,American Hustle,1
6202,447,12 Years a Slave,5
6203,447,Dallas Buyers Club,5
6204,447,Gravity,3
6205,447,Her,5
6206,447,The Wolf of Wall Street,5
6207,447,The Hunt,5
6208,447,Frozen,4
6209,447,The Book Thief,2
6210,447,The Hobbit: The Desolation of Smaug,1
6211,448,Iron Man 3,5
6212,448,Despicable Me 2,4
6213,448,Fast & Furious 6,5
6214,448,Monsters University,5
6215,448,We're So Young,4
6216,448,Life of Pi,4
6217,448,Frozen,5
6218,449,Iron Man 3,5
6219,449,Despicable Me 2,3
6220,449,My Mom Is a Character,5
6221,449,Fast & Furious 6,5
6222,449,The Wolverine,5
6223,449,Monsters University,4
6224,449,The Hangover Part III,4
6225,449,Vai Que Da Certo,5
6226,449,Meu Passado me Condena,5
6227,449,O Concurso,4
6228,449,Mato sem Cachorro,4
6229,449,Life of Pi,4
6230,449,Lincoln,4
6231,449,Frozen,4
6232,449,Till Luck Do Us Part 2,4
6233,450,Despicable Me 2,5
6234,450,Thor: The Dark World,4
6235,450,Hansel & Gretel: Witch Hunters,3
6236,450,Monsters University,5
6237,450,Vai Que Da Certo,2
6238,450,Odeio o Dia dos Namorados,4
6239,450,Life of Pi,5
6240,450,Lincoln,4
6241,450,Silver Linings Playbook,5
6242,450,American Hustle,4
6243,450,Gravity,3
6244,450,Frozen,3
6245,450,Till Luck Do Us Part 2,3
6246,450,Paranormal Activity: The Marked Ones,3
6247,450,The Book Thief,3
6248,450,Reaching for the Moon,5
6249,451,Iron Man 3,4
6250,451,Despicable Me 2,5
6251,451,My Mom Is a Character,5
6252,451,Fast & Furious 6,5
6253,451,Meu Passado me Condena,4
6254,451,We're So Young,5
6255,451,Till Luck Do Us Part 2,4
6256,451,The Book Thief,5
6257,452,Iron Man 3,5
6258,452,Fast & Furious 6,5
6259,452,Hansel & Gretel: Witch Hunters,5
6260,452,Wreck-It Ralph,4
6261,452,Monsters University,5
6262,452,The Hangover Part III,4
6263,452,Vai Que Da Certo,4
6264,452,We're So Young,4
6265,452,Silver Linings Playbook,4
6266,452,Till Luck Do Us Part 2,4
6267,452,Muita Calma Nessa Hora 2,5
6268,452,The Hunger Games: Catching Fire,5
6269,452,The Hobbit: The Desolation of Smaug,4
6270,453,Despicable Me 2,5
6271,453,My Mom Is a Character,4
6272,453,Mato sem Cachorro,3
6273,453,Life of Pi,3
6274,453,Capitain Phillips,4
6275,453,12 Years a Slave,4
6276,453,Gravity,1
6277,453,The Wolf of Wall Street,5
6278,453,Till Luck Do Us Part 2,4
6279,453,The Book Thief,5
6280,454,Iron Man 3,4
6281,454,Hansel & Gretel: Witch Hunters,3
6282,454,Vai Que Da Certo,3
6283,454,Django Unchained,4
6284,454,Capitain Phillips,4
6285,454,Walking With Dinosaurs,2
6286,454,The Hunger Games: Catching Fire,2
6287,454,The Hobbit: The Desolation of Smaug,3
6288,455,Django Unchained,5
6289,455,Lincoln,4
6290,455,Les Miserables,5
6291,455,Silver Linings Playbook,4
6292,455,American Hustle,4
6293,455,Dallas Buyers Club,5
6294,455,Her,5
6295,455,The Wolf of Wall Street,5
6296,456,Iron Man 3,2
6297,456,Despicable Me 2,5
6298,456,My Mom Is a Character,4
6299,456,Fast & Furious 6,1
6300,456,Thor: The Dark World,4
6301,456,Hansel & Gretel: Witch Hunters,1
6302,456,Wreck-It Ralph,5
6303,456,Monsters University,4
6304,456,Meu Passado me Condena,2
6305,456,We're So Young,1
6306,456,Brazilian Western,1
6307,456,O Concurso,4
6308,456,Cine Holliudy,5
6309,456,Argo,4
6310,456,Django Unchained,5
6311,456,Life of Pi,5
6312,456,Lincoln,4
6313,456,Zero Dark Thirty,3
6314,456,Les Miserables,5
6315,456,Silver Linings Playbook,5
6316,456,Amour,5
6317,456,American Hustle,4
6318,456,Capitain Phillips,3
6319,456,12 Years a Slave,3
6320,456,Dallas Buyers Club,5
6321,456,Gravity,5
6322,456,Her,5
6323,456,The Wolf of Wall Street,3
6324,456,Frozen,4
6325,456,The Book Thief,4
6326,456,The Hunger Games: Catching Fire,4
6327,456,Blue Is The Warmest Color,5
6328,456,The Hobbit: The Desolation of Smaug,4
6329,457,My Mom Is a Character,4
6330,457,Fast & Furious 6,3
6331,457,The Wolverine,3
6332,457,Hansel & Gretel: Witch Hunters,4
6333,457,Wreck-It Ralph,4
6334,457,The Hangover Part III,5
6335,457,Vai Que Da Certo,3
6336,457,Meu Passado me Condena,3
6337,457,O Concurso,3
6338,457,Odeio o Dia dos Namorados,4
6339,457,Life of Pi,4
6340,457,Silver Linings Playbook,4
6341,457,Gravity,4
6342,457,The Wolf of Wall Street,4
6343,457,Frozen,4
6344,457,Till Luck Do Us Part 2,4
6345,457,Muita Calma Nessa Hora 2,4
6346,457,Paranormal Activity: The Marked Ones,3
6347,457,"I, Frankenstein",4
6348,457,The Book Thief,4
6349,457,The Hunger Games: Catching Fire,5
6350,457,The Hobbit: The Desolation of Smaug,5
6351,458,Iron Man 3,4
6352,458,Fast & Furious 6,4
6353,458,The Wolverine,2
6354,458,Thor: The Dark World,4
6355,458,Hansel & Gretel: Witch Hunters,2
6356,458,Argo,4
6357,458,Django Unchained,4
6358,458,Life of Pi,5
6359,458,Zero Dark Thirty,5
6360,458,Gravity,5
6361,458,The Book Thief,2
6362,458,The Hunger Games: Catching Fire,3
6363,459,My Mom Is a Character,4
6364,459,Hansel & Gretel: Witch Hunters,3
6365,459,Wreck-It Ralph,3
